Class,Genus,Species,Common_name,Mass_kg,Max_longevity_yr,Data_quality,Specimen_origin,Mass_source,Longevity_source,Scientific_name,log10M,log10T,bin2
Mammalia,Acinonyx,jubatus,Cheetah,53.5,20.5,high,captivity,AnAge,AnAge,Acinonyx jubatus,1.7283537820212285,1.3117538610557542,0
Mammalia,Caracal,caracal,Caracal,16.0,20.3,acceptable,captivity,AnAge,AnAge,Caracal caracal,1.2041199826559248,1.307496037913213,0
Mammalia,Catopuma,temminckii,Asiatic golden cat,13.5,23.0,acceptable,captivity,AnAge,AnAge,Catopuma temminckii,1.130333768495006,1.3617278360175928,0
Mammalia,Felis,chaus,Jungle cat,10.0,20.0,acceptable,captivity,AnAge,AnAge,Felis chaus,1.0,1.3010299956639813,0
Mammalia,Felis,manul,Pallas' cat,3.5,15.9,acceptable,captivity,AnAge,AnAge,Felis manul,0.5440680443502757,1.2013971243204515,0
Mammalia,Felis,margarita,Sand cat,2.75,13.9,acceptable,captivity,AnAge,AnAge,Felis margarita,0.43933269383026263,1.1430148002540952,0
Mammalia,Felis,nigripes,Black-footed cat,2.125,15.6,acceptable,captivity,AnAge,AnAge,Felis nigripes,0.32735893438633035,1.1931245983544616,0
Mammalia,Felis,silvestris,Wild cat,5.5,19.0,acceptable,captivity,AnAge,AnAge,Felis silvestris,0.7403626894942439,1.2787536009528289,0
Mammalia,Leopardus,colocolo,Colocolo,2.95,19.6,acceptable,captivity,AnAge,AnAge,Leopardus colocolo,0.46982201597816303,1.2922560713564761,0
Mammalia,Leopardus,geoffroyi,Geoffroy's cat,4.0,23.0,acceptable,captivity,AnAge,AnAge,Leopardus geoffroyi,0.6020599913279624,1.3617278360175928,0
Mammalia,Leopardus,pardalis,Ocelot,8.8,28.2,acceptable,captivity,AnAge,AnAge,Leopardus pardalis,0.9444826721501687,1.4502491083193612,0
Mammalia,Leopardus,tigrinus,Little spotted cat,2.25,21.9,acceptable,captivity,AnAge,AnAge,Leopardus tigrinus,0.3521825181113625,1.3404441148401183,0
Mammalia,Leopardus,wiedii,Margay,3.6667,24.0,acceptable,captivity,AnAge,AnAge,Leopardus wiedii,0.5642753785522703,1.380211241711606,0
Mammalia,Leptailurus,serval,Serval,13.35,22.4,high,captivity,AnAge,AnAge,Leptailurus serval,1.1254812657005941,1.3502480183341627,0
Mammalia,Lynx,canadensis,Canada lynx,10.1,26.8,acceptable,captivity,AnAge,AnAge,Lynx canadensis,1.0043213737826426,1.428134794028789,0
Mammalia,Lynx,lynx,Eurasian lynx,23.0,26.0,acceptable,captivity,AnAge,AnAge,Lynx lynx,1.3617278360175928,1.414973347970818,0
Mammalia,Lynx,rufus,Bobcat,8.6,32.3,acceptable,captivity,AnAge,AnAge,Lynx rufus,0.9344984512435677,1.5092025223311027,0
Mammalia,Neofelis,nebulosa,Clouded leopard,19.5,19.8,acceptable,captivity,AnAge,AnAge,Neofelis nebulosa,1.290034611362518,1.2966651902615312,0
Mammalia,Panthera,leo,Lion,175.0,28.0,acceptable,captivity,AnAge,AnAge,Panthera leo,2.2430380486862944,1.4471580313422192,2
Mammalia,Panthera,onca,Jaguar,81.15,28.0,high,captivity,AnAge,AnAge,Panthera onca,1.9092885241622508,1.4471580313422192,0
Mammalia,Panthera,pardus,Leopard,53.75,27.3,high,captivity,AnAge,AnAge,Panthera pardus,1.7303784685876429,1.436162647040756,0
Mammalia,Panthera,tigris,Tiger,119.7,26.3,high,captivity,AnAge,AnAge,Panthera tigris,2.0780941504064105,1.4199557484897578,2
Mammalia,Prionailurus,bengalensis,Leopard cat,5.0,17.0,acceptable,captivity,AnAge,AnAge,Prionailurus bengalensis,0.6989700043360189,1.2304489213782739,0
Mammalia,Prionailurus,planiceps,Flat-headed cat,6.75,14.0,acceptable,captivity,AnAge,AnAge,Prionailurus planiceps,0.829303772831025,1.146128035678238,0
Mammalia,Prionailurus,rubiginosus,Rusty-spotted cat,1.35,17.9,acceptable,captivity,AnAge,AnAge,Prionailurus rubiginosus,0.13033376849500614,1.252853030979893,0
Mammalia,Prionailurus,viverrinus,Fishing cat,10.65,17.2,acceptable,captivity,AnAge,AnAge,Prionailurus viverrinus,1.0273496077747566,1.235528446907549,0
Mammalia,Profelis,aurata,African golden cat,10.65,21.0,acceptable,captivity,AnAge,AnAge,Profelis aurata,1.0273496077747566,1.3222192947339193,0
Mammalia,Puma,concolor,Cougar,63.0,27.0,acceptable,captivity,AnAge,AnAge,Puma concolor,1.7993405494535817,1.4313637641589874,0
Mammalia,Puma,yagouaroundi,Jaguarundi,7.0,18.6,acceptable,captivity,AnAge,AnAge,Puma yagouaroundi,0.8450980400142568,1.2695129442179163,0
Mammalia,Uncia,uncia,Snow leopard,50.0,21.2,high,captivity,AnAge,AnAge,Uncia uncia,1.6989700043360187,1.3263358609287514,0
Mammalia,Atilax,paludinosus,Marsh mongoose,3.3,20.8,acceptable,captivity,AnAge,AnAge,Atilax paludinosus,0.5185139398778874,1.3180633349627615,0
Mammalia,Bdeogale,nigripes,Black-footed mongoose,2.0,15.8,acceptable,captivity,AnAge,AnAge,Bdeogale nigripes,0.3010299956639812,1.1986570869544226,0
Mammalia,Crossarchus,obscurus,Long-nosed cusimanse,0.79,13.3,acceptable,captivity,AnAge,AnAge,Crossarchus obscurus,-0.10237290870955855,1.1238516409670858,-2
Mammalia,Cynictis,penicillata,Yellow mongoose,0.5985,15.2,acceptable,captivity,AnAge,AnAge,Cynictis penicillata,-0.2229358452575705,1.1818435879447726,-2
Mammalia,Galerella,pulverulenta,Cape gray mongoose,0.65,11.7,acceptable,captivity,AnAge,AnAge,Galerella pulverulenta,-0.1870866433571444,1.0681858617461617,-2
Mammalia,Galerella,sanguinea,Slender mongoose,0.5,12.6,acceptable,captivity,AnAge,AnAge,Galerella sanguinea,-0.3010299956639812,1.100370545117563,-2
Mammalia,Helogale,parvula,Dwarf mongoose,0.2748,20.0,acceptable,captivity,AnAge,AnAge,Helogale parvula,-0.5609832716124872,1.3010299956639813,-2
Mammalia,Herpestes,edwardsi,Indian gray mongoose,1.0,12.3,acceptable,captivity,AnAge,AnAge,Herpestes edwardsi,0.0,1.089905111439398,0
Mammalia,Herpestes,javanicus,Javan mongoose,0.8,16.6,acceptable,captivity,AnAge,AnAge,Herpestes javanicus,-0.09691001300805639,1.2201080880400552,-2
Mammalia,Herpestes,smithii,Ruddy mongoose,1.7025,17.8,acceptable,captivity,AnAge,AnAge,Herpestes smithii,0.23108712058482275,1.250420002308894,0
Mammalia,Herpestes,urva,Crab-eating mongoose,1.8632,13.3,acceptable,captivity,AnAge,AnAge,Herpestes urva,0.27025947552662427,1.1238516409670858,0
Mammalia,Herpestes,vitticollis,Striped-necked mongoose,2.25,12.8,acceptable,captivity,AnAge,AnAge,Herpestes vitticollis,0.3521825181113625,1.1072099696478683,0
Mammalia,Ichneumia,albicauda,White-tailed mongoose,3.5,14.8,acceptable,captivity,AnAge,AnAge,Ichneumia albicauda,0.5440680443502757,1.1702617153949575,0
Mammalia,Mungos,mungo,Banded mongoose,1.3315,17.4,high,captivity,AnAge,AnAge,Mungos mungo,0.12434117077496001,1.2405492482825997,0
Mammalia,Suricata,suricatta,Meerkat,0.776,20.6,high,captivity,AnAge,AnAge,Suricata suricatta,-0.11013827874181153,1.3138672203691535,-2
Mammalia,Crocuta,crocuta,Spotted hyena,63.0,41.1,acceptable,captivity,AnAge,AnAge,Crocuta crocuta,1.7993405494535817,1.6138418218760693,0
Mammalia,Hyaena,brunnea,Brown hyena,42.25,31.9,acceptable,captivity,AnAge,AnAge,Hyaena brunnea,1.6258267132857112,1.503790683057181,0
Mammalia,Hyaena,hyaena,Striped hyena,40.0,25.0,acceptable,captivity,AnAge,AnAge,Hyaena hyaena,1.6020599913279625,1.3979400086720377,0
Mammalia,Proteles,cristata,Aardwolf,10.0,20.0,acceptable,captivity,AnAge,AnAge,Proteles cristata,1.0,1.3010299956639813,0
Mammalia,Conepatus,chinga,Molina's hog-nosed skunk,3.4,10.0,acceptable,captivity,AnAge,AnAge,Conepatus chinga,0.5314789170422551,1.0,0
Mammalia,Conepatus,leuconotus,"American hog-nosed skunk, or Hog-nosed skunk",1.9,10.2,acceptable,captivity,AnAge,AnAge,Conepatus leuconotus,0.2787536009528289,1.0086001717619175,0
Mammalia,Mephitis,mephitis,Striped skunk,3.5,13.9,acceptable,captivity,AnAge,AnAge,Mephitis mephitis,0.5440680443502757,1.1430148002540952,0
Mammalia,Spilogale,putorius,Eastern spotted skunk,0.6,10.5,acceptable,captivity,AnAge,AnAge,Spilogale putorius,-0.22184874961635637,1.021189299069938,-2
Mammalia,Aonyx,capensis,African clawless otter,23.5,14.2,acceptable,captivity,AnAge,AnAge,Aonyx capensis,1.3710678622717363,1.1522883443830565,0
Mammalia,Aonyx,cinereus,Oriental small-clawed otter,3.0,23.0,acceptable,captivity,AnAge,AnAge,Aonyx cinereus,0.47712125471966244,1.3617278360175928,0
Mammalia,Arctonyx,collaris,Hog badger,10.5,15.8,acceptable,captivity,AnAge,AnAge,Arctonyx collaris,1.021189299069938,1.1986570869544226,0
Mammalia,Eira,barbara,Tayra,4.5,22.3,acceptable,captivity,AnAge,AnAge,Eira barbara,0.6532125137753437,1.3483048630481607,0
Mammalia,Enhydra,lutris,Sea otter,25.85,27.0,acceptable,captivity,AnAge,AnAge,Enhydra lutris,1.4124605474299614,1.4313637641589874,0
Mammalia,Galictis,cuja,Lesser grison,1.0,10.2,acceptable,captivity,AnAge,AnAge,Galictis cuja,0.0,1.0086001717619175,0
Mammalia,Galictis,vittata,Greater grison,2.3,12.5,acceptable,captivity,AnAge,AnAge,Galictis vittata,0.36172783601759284,1.0969100130080565,0
Mammalia,Gulo,gulo,Wolverine,16.333299999999998,19.5,acceptable,captivity,AnAge,AnAge,Gulo gulo,1.2130739389926775,1.290034611362518,0
Mammalia,Hydrictis,maculicollis,Spotted-necked otter,4.0,22.9,acceptable,captivity,AnAge,AnAge,Hydrictis maculicollis,0.6020599913279624,1.359835482339888,0
Mammalia,Ictonyx,striatus,Striped polecat,0.91,14.0,acceptable,captivity,AnAge,AnAge,Ictonyx striatus,-0.040958607678906384,1.146128035678238,-2
Mammalia,Lontra,canadensis,Northern river otter,9.0,27.0,acceptable,captivity,AnAge,AnAge,Lontra canadensis,0.9542425094393249,1.4313637641589874,0
Mammalia,Lutra,lutra,European otter,6.75,18.2,acceptable,captivity,AnAge,AnAge,Lutra lutra,0.829303772831025,1.2600713879850747,0
Mammalia,Martes,americana,American marten,0.884,17.8,acceptable,captivity,AnAge,AnAge,Martes americana,-0.0535477349869269,1.250420002308894,-2
Mammalia,Martes,flavigula,Yellow-throated marten,2.5,16.0,acceptable,captivity,AnAge,AnAge,Martes flavigula,0.3979400086720376,1.2041199826559248,0
Mammalia,Martes,foina,Beech marten,1.7,18.2,acceptable,captivity,AnAge,AnAge,Martes foina,0.2304489213782739,1.2600713879850747,0
Mammalia,Martes,martes,European pine marten,1.3,18.2,acceptable,captivity,AnAge,AnAge,Martes martes,0.11394335230683678,1.2600713879850747,0
Mammalia,Martes,pennanti,Fisher,3.175,14.3,acceptable,captivity,AnAge,AnAge,Martes pennanti,0.5017437296279944,1.1553360374650619,0
Mammalia,Martes,zibellina,Sable,1.0667,18.4,acceptable,captivity,AnAge,AnAge,Martes zibellina,0.02804229509074957,1.2648178230095364,0
Mammalia,Meles,meles,"European badger, or Old World badger",13.0,18.6,acceptable,captivity,AnAge,AnAge,Meles meles,1.1139433523068367,1.2695129442179163,0
Mammalia,Mellivora,capensis,Honey badger,10.0,31.3,acceptable,captivity,AnAge,AnAge,Mellivora capensis,1.0,1.4955443375464486,0
Mammalia,Melogale,moschata,Chinese ferret-badger,0.672,19.0,acceptable,captivity,AnAge,AnAge,Melogale moschata,-0.1726307269461747,1.2787536009528289,-2
Mammalia,Mustela,erminea,Ermine,0.1103,12.5,acceptable,captivity,AnAge,AnAge,Mustela erminea,-0.9574244875598095,1.0969100130080565,-2
Mammalia,Mustela,eversmanii,Steppe polecat,1.35,9.1,acceptable,captivity,AnAge,AnAge,Mustela eversmanii,0.13033376849500614,0.9590413923210935,0
Mammalia,Mustela,frenata,Long-tailed weasel,0.1505999999999999,8.8,acceptable,captivity,AnAge,AnAge,Mustela frenata,-0.8221750281353185,0.9444826721501687,-2
Mammalia,Mustela,lutreola,European mink,0.59,8.4,acceptable,captivity,AnAge,AnAge,Mustela lutreola,-0.22914798835785583,0.9242792860618817,-2
Mammalia,Mustela,nigripes,Black-footed ferret,1.021,9.4,acceptable,captivity,AnAge,AnAge,Mustela nigripes,0.009025742086910206,0.9731278535996987,0
Mammalia,Mustela,nivalis,Least weasel,0.0469,9.1,acceptable,captivity,AnAge,AnAge,Mustela nivalis,-1.3288271572849168,0.9590413923210935,-2
Mammalia,Mustela,putorius,European polecat,0.809,11.1,acceptable,captivity,AnAge,AnAge,Mustela putorius,-0.09205147838772768,1.0453229787866574,-2
Mammalia,Mustela,sibirica,Siberian weasel,0.565,8.8,acceptable,captivity,AnAge,AnAge,Mustela sibirica,-0.2479515521805615,0.9444826721501687,-2
Mammalia,Neovison,vison,American mink,0.925,11.4,acceptable,captivity,AnAge,AnAge,Neovison vison,-0.03385826726096737,1.0569048513364727,-2
Mammalia,Pteronura,brasiliensis,Giant otter,24.0,17.3,acceptable,captivity,AnAge,AnAge,Pteronura brasiliensis,1.380211241711606,1.2380461031287955,0
Mammalia,Taxidea,taxus,American badger,8.0,25.0,acceptable,captivity,AnAge,AnAge,Taxidea taxus,0.9030899869919435,1.3979400086720377,0
Mammalia,Vormela,peregusna,Marbled polecat,0.5425,8.8,acceptable,captivity,AnAge,AnAge,Vormela peregusna,-0.2656002574794329,0.9444826721501687,-2
Mammalia,Nandinia,binotata,African palm civet,1.9,21.0,acceptable,captivity,AnAge,AnAge,Nandinia binotata,0.2787536009528289,1.3222192947339193,0
Mammalia,Arctocephalus,australis,South American fur seal,110.0,30.6,acceptable,captivity,AnAge,AnAge,Arctocephalus australis,2.041392685158225,1.4857214264815801,2
Mammalia,Arctocephalus,pusillus,South African fur seal,127.551,32.1,acceptable,captivity,AnAge,AnAge,Arctocephalus pusillus,2.105683867828439,1.506505032404872,2
Mammalia,Eumetopias,jubatus,Steller sea lion,415.0,32.8,acceptable,captivity,AnAge,AnAge,Eumetopias jubatus,2.6180480967120925,1.515873843711679,2
Mammalia,Neophoca,cinerea,Australian sea lion,190.0,24.1,acceptable,captivity,AnAge,AnAge,Neophoca cinerea,2.278753600952829,1.3820170425748683,2
Mammalia,Otaria,flavescens,Southern sea lion,207.5,29.0,acceptable,captivity,AnAge,AnAge,Otaria flavescens,2.3170181010481117,1.462397997898956,2
Mammalia,Zalophus,californianus,California sea lion,180.0,35.7,high,captivity,AnAge,AnAge,Zalophus californianus,2.255272505103306,1.5526682161121932,2
Mammalia,Halichoerus,grypus,Gray seal,268.0,42.9,acceptable,captivity,AnAge,AnAge,Halichoerus grypus,2.428134794028789,1.6324572921847242,2
Mammalia,Phoca,vitulina,Harbor seal,115.0,47.6,acceptable,captivity,AnAge,AnAge,Phoca vitulina,2.060697840353612,1.677606952720493,2
Mammalia,Pusa,hispida,Ringed seal,90.0,46.0,acceptable,captivity,AnAge,AnAge,Pusa hispida,1.9542425094393248,1.662757831681574,0
Mammalia,Pusa,sibirica,Baikal seal,90.0,56.0,acceptable,captivity,AnAge,AnAge,Pusa sibirica,1.9542425094393248,1.7481880270062005,0
Mammalia,Bassaricyon,alleni,Allen's olingo,1.235,25.2,acceptable,captivity,AnAge,AnAge,Bassaricyon alleni,0.09166695759568456,1.4014005407815442,0
Mammalia,Bassaricyon,gabbii,Olingo,1.235,21.8,acceptable,captivity,AnAge,AnAge,Bassaricyon gabbii,0.09166695759568456,1.3384564936046048,0
Mammalia,Bassariscus,astutus,Ringtail,1.015,19.0,acceptable,captivity,AnAge,AnAge,Bassariscus astutus,0.006466042249231681,1.2787536009528289,0
Mammalia,Bassariscus,sumichrasti,Cacomistle,0.9,24.0,acceptable,captivity,AnAge,AnAge,Bassariscus sumichrasti,-0.045757490560675115,1.380211241711606,-2
Mammalia,Nasua,narica,White-nosed coati,3.75,26.4,acceptable,captivity,AnAge,AnAge,Nasua narica,0.5740312677277188,1.421603926869831,0
Mammalia,Nasua,nasua,South american coati,4.75,23.7,high,captivity,AnAge,AnAge,Nasua nasua,0.6766936096248666,1.374748346010104,0
Mammalia,Potos,flavus,Kinkajou,3.0,38.4,acceptable,captivity,AnAge,AnAge,Potos flavus,0.47712125471966244,1.5843312243675307,0
Mammalia,Procyon,cancrivorus,Crab-eating raccoon,6.27,19.0,acceptable,captivity,AnAge,AnAge,Procyon cancrivorus,0.7972675408307164,1.2787536009528289,0
Mammalia,Procyon,lotor,Common raccoon,6.0,21.0,acceptable,captivity,AnAge,AnAge,Procyon lotor,0.7781512503836436,1.3222192947339193,0
Mammalia,Ailuropoda,melanoleuca,Giant panda,117.5,36.8,acceptable,captivity,AnAge,AnAge,Ailuropoda melanoleuca,2.070037866607755,1.5658478186735176,2
Mammalia,Helarctos,malayanus,Sun bear,46.0,35.9,acceptable,captivity,AnAge,AnAge,Helarctos malayanus,1.662757831681574,1.5550944485783191,0
Mammalia,Melursus,ursinus,Sloth bear,100.0,33.3,acceptable,captivity,AnAge,AnAge,Melursus ursinus,2.0,1.5224442335063197,2
Mammalia,Tremarctos,ornatus,Spectacled bear,109.25,39.0,acceptable,captivity,AnAge,AnAge,Tremarctos ornatus,2.0384214456424594,1.591064607026499,2
Mammalia,Ursus,americanus,American black bear,154.25,34.0,acceptable,captivity,AnAge,AnAge,Ursus americanus,2.1882251727052795,1.5314789170422551,2
Mammalia,Ursus,arctos,Brown bear,277.5,40.0,acceptable,captivity,AnAge,AnAge,Ursus arctos,2.443262987458695,1.6020599913279625,2
Mammalia,Ursus,maritimus,Polar bear,475.0,43.8,acceptable,captivity,AnAge,AnAge,Ursus maritimus,2.6766936096248664,1.6414741105040995,2
Mammalia,Ursus,thibetanus,Asiatic black bear,103.75,39.2,acceptable,captivity,AnAge,AnAge,Ursus thibetanus,2.0159881053841304,1.5932860670204572,2
Mammalia,Arctictis,binturong,Binturong,12.25,27.0,acceptable,captivity,AnAge,AnAge,Arctictis binturong,1.0881360887005513,1.4313637641589874,0
Mammalia,Arctogalidia,trivirgata,Small-toothed palm civet,2.25,16.1,acceptable,captivity,AnAge,AnAge,Arctogalidia trivirgata,0.3521825181113625,1.2068258760318498,0
Mammalia,Civettictis,civetta,African civet,13.6667,28.0,acceptable,captivity,AnAge,AnAge,Civettictis civetta,1.1356636612536153,1.4471580313422192,0
Mammalia,Genetta,genetta,Small-spotted genet,1.8667,22.7,acceptable,captivity,AnAge,AnAge,Genetta genetta,0.27107452747590083,1.3560258571931227,0
Mammalia,Genetta,maculata,Panther genet,2.225,20.0,acceptable,captivity,AnAge,AnAge,Genetta maculata,0.3473300153169504,1.3010299956639813,0
Mammalia,Genetta,tigrina,Large-spotted genet,1.82,21.3,acceptable,captivity,AnAge,AnAge,Genetta tigrina,0.2600713879850748,1.3283796034387378,0
Mammalia,Hemigalus,derbyanus,Banded palm civet,2.4,16.0,acceptable,captivity,AnAge,AnAge,Hemigalus derbyanus,0.38021124171160603,1.2041199826559248,0
Mammalia,Paguma,larvata,Masked palm civet,4.3,27.4,acceptable,captivity,AnAge,AnAge,Paguma larvata,0.6334684555795865,1.437750562820388,0
Mammalia,Paradoxurus,hermaphroditus,Asian palm civet,3.1,24.5,acceptable,captivity,AnAge,AnAge,Paradoxurus hermaphroditus,0.4913616938342727,1.3891660843645326,0
Mammalia,Viverra,zibetha,Large indian civet,10.0,21.7,acceptable,captivity,AnAge,AnAge,Viverra zibetha,1.0,1.3364597338485296,0
Mammalia,Balaena,mysticetus,Bowhead whale,100000.0,211.0,acceptable,wild,AnAge,AnAge,Balaena mysticetus,5.0,2.3242824552976926,4
Mammalia,Eubalaena,australis,Southern right whale,45000.0,70.0,acceptable,wild,AnAge,AnAge,Eubalaena australis,4.653212513775344,1.845098040014257,4
Mammalia,Eubalaena,glacialis,North atlantic right whale,23000.0,67.0,acceptable,wild,AnAge,AnAge,Eubalaena glacialis,4.361727836017593,1.8260748027008264,4
Mammalia,Balaenoptera,acutorostrata,Common minke whale,7500.0,50.0,acceptable,wild,AnAge,AnAge,Balaenoptera acutorostrata,3.8750612633917,1.6989700043360187,2
Mammalia,Balaenoptera,borealis,Sei whale,20000.0,74.0,acceptable,wild,AnAge,AnAge,Balaenoptera borealis,4.301029995663981,1.8692317197309762,4
Mammalia,Balaenoptera,edeni,Bryde's whale,16000.0,72.0,acceptable,wild,AnAge,AnAge,Balaenoptera edeni,4.204119982655925,1.8573324964312685,4
Mammalia,Balaenoptera,musculus,Blue whale,136000.0,110.0,acceptable,wild,AnAge,AnAge,Balaenoptera musculus,5.133538908370218,2.041392685158225,4
Mammalia,Balaenoptera,physalus,Fin whale,70000.0,114.0,acceptable,wild,AnAge,AnAge,Balaenoptera physalus,4.845098040014257,2.0569048513364727,4
Mammalia,Megaptera,novaeangliae,Humpback whale,30000.0,95.0,acceptable,wild,AnAge,AnAge,Megaptera novaeangliae,4.477121254719663,1.9777236052888478,4
Mammalia,Delphinus,delphis,Short-beaked saddleback dolphin,80.0,25.0,acceptable,wild,AnAge,AnAge,Delphinus delphis,1.9030899869919435,1.3979400086720377,0
Mammalia,Globicephala,macrorhynchus,Short-finned pilot whale,2200.0,63.0,acceptable,wild,AnAge,AnAge,Globicephala macrorhynchus,3.342422680822206,1.7993405494535817,2
Mammalia,Globicephala,melas,Long-finned pilot whale,1060.0,60.0,acceptable,captivity,AnAge,AnAge,Globicephala melas,3.0253058652647704,1.7781512503836436,2
Mammalia,Grampus,griseus,Risso's dolphin,425.0,42.5,acceptable,captivity,AnAge,AnAge,Grampus griseus,2.6283889300503116,1.6283889300503116,2
Mammalia,Lagenorhynchus,acutus,Atlantic white-sided dolphin,208.0,27.0,acceptable,wild,AnAge,AnAge,Lagenorhynchus acutus,2.3180633349627615,1.4313637641589874,2
Mammalia,Lagenorhynchus,obliquidens,Pacific white-sided dolphin,103.0,46.0,acceptable,captivity,AnAge,AnAge,Lagenorhynchus obliquidens,2.012837224705172,1.662757831681574,2
Mammalia,Orcaella,brevirostris,Irrawaddy dolphin,190.0,30.0,acceptable,wild,AnAge,AnAge,Orcaella brevirostris,2.278753600952829,1.4771212547196624,2
Mammalia,Orcinus,orca,Killer whale,3987.5,90.0,acceptable,wild,AnAge,AnAge,Orcinus orca,3.6007006960652377,1.9542425094393248,2
Mammalia,Peponocephala,electra,Melon-headed whale,206.0,47.0,acceptable,wild,AnAge,AnAge,Peponocephala electra,2.3138672203691533,1.6720978579357175,2
Mammalia,Pseudorca,crassidens,False killer whale,748.0,62.5,acceptable,captivity,AnAge,AnAge,Pseudorca crassidens,2.8739015978644615,1.7958800173440752,2
Mammalia,Stenella,attenuata,Pantropical spotted dolphin,112.5,46.0,acceptable,wild,AnAge,AnAge,Stenella attenuata,2.0511525224473814,1.662757831681574,2
Mammalia,Stenella,coeruleoalba,Striped dolphin,112.5,57.5,acceptable,wild,AnAge,AnAge,Stenella coeruleoalba,2.0511525224473814,1.7596678446896306,2
Mammalia,Steno,bredanensis,Rough-toothed dolphin,114.0,32.0,acceptable,wild,AnAge,AnAge,Steno bredanensis,2.0569048513364727,1.505149978319906,2
Mammalia,Tursiops,truncatus,Bottlenosed dolphin,200.0,51.6,acceptable,captivity,AnAge,AnAge,Tursiops truncatus,2.3010299956639813,1.7126497016272113,2
