Class,Genus,Species,Common name,Mass_kg,Max_longevity_yr,log10M,log10T
Mammalia,Dorcopsulus,macleayi,"Macleay's dorcopsis, or Papuan mountain wallaby",2.988,7.9,0.4753805931433612,0.8976270912904414
Mammalia,Lagorchestes,conspicillatus,Spectacled hare-wallaby,3.0,8.8,0.47712125471966244,0.9444826721501687
Mammalia,Lagorchestes,hirsutus,Rufous hare-wallaby,1.31,13.2,0.11727129565576427,1.1205739312058498
Mammalia,Macropus,agilis,Agile wallaby,16.0,16.9,1.2041199826559248,1.2278867046136734
Mammalia,Macropus,antilopinus,Antilopine wallaroo,49.5,19.8,1.6946051989335686,1.2966651902615312
Mammalia,Macropus,bernardus,Black wallaroo,17.5,11.8,1.2430380486862944,1.0718820073061255
Mammalia,Macropus,eugenii,Tammar wallaby,6.5,15.1,0.8129133566428556,1.1789769472931695
Mammalia,Macropus,fuliginosus,Western gray kangaroo,28.25,23.2,1.4510184521554574,1.3654879848908996
Mammalia,Macropus,giganteus,Eastern gray kangaroo,49.5,25.0,1.6946051989335686,1.3979400086720377
Mammalia,Macropus,parma,Parma wallaby,4.25,15.9,0.6283889300503115,1.2013971243204515
Mammalia,Macropus,robustus,Wallaroo,30.0,22.0,1.4771212547196624,1.3424226808222062
Mammalia,Macropus,rufogriseus,Red-necked wallaby,16.2,15.2,1.209515014542631,1.1818435879447726
Mammalia,Macropus,rufus,Red kangaroo,55.0,25.0,1.7403626894942439,1.3979400086720377
Mammalia,Onychogalea,fraenata,"Bridled nail-tail wallaby, or Ridled nail-tailed wallaby",5.5,7.4,0.7403626894942439,0.8692317197309762
Mammalia,Onychogalea,unguifera,Northern nail-tailed wallaby,5.8,5.5,0.7634279935629373,0.7403626894942439
Mammalia,Petrogale,brachyotis,"Short-eared rock-wallaby, or Western rock wallaby",3.7,10.1,0.568201724066995,1.0043213737826426
Mammalia,Petrogale,concinna,Nabarlek,1.25,11.7,0.09691001300805642,1.0681858617461617
Mammalia,Petrogale,penicillata,Brush-tailed rock wallaby,6.0,14.3,0.7781512503836436,1.1553360374650619
Mammalia,Petrogale,xanthopus,Ringtailed rock wallaby,6.0,14.4,0.7781512503836436,1.1583624920952498
Mammalia,Setonix,brachyurus,Quokka,3.5,13.8,0.5440680443502757,1.1398790864012365
Mammalia,Thylogale,billardierii,Tasmanian pademelon,5.0,8.8,0.6989700043360189,0.9444826721501687
Mammalia,Thylogale,brunii,Dusky pademelon,4.796,9.4,0.6808791744268111,0.9731278535996987
Mammalia,Thylogale,stigmatica,Red-legged pademelon,4.1,9.7,0.6127838567197355,0.9867717342662448
Mammalia,Thylogale,thetis,Red-necked pademelon,3.8,9.0,0.5797835966168101,0.9542425094393249
Mammalia,Wallabia,bicolor,Swamp wallaby,14.625,16.8,1.165095874754218,1.2253092817258628
Mammalia,Dactylopsila,trivirgata,Striped possum,0.318,9.6,-0.4975728800155673,0.9822712330395684
Mammalia,Gymnobelideus,leadbeateri,Leadbeater's possum,0.127,14.1,-0.8961962790440432,1.14921911265538
Mammalia,Petaurus,australis,Yellow-bellied glider,0.5725,15.0,-0.24222450898807438,1.1760912590556813
Mammalia,Petaurus,breviceps,Sugar glider,0.11,17.8,-0.958607314841775,1.250420002308894
Mammalia,Petaurus,norfolcensis,Squirrel glider,0.405,14.8,-0.3925449767853314,1.1702617153949575
Mammalia,Phalanger,gymnotis,Ground cuscus,2.4,18.9,0.38021124171160603,1.276461804173244
Mammalia,Spilocuscus,maculatus,"Common spotted cuscus, or Spotted cuscus",3.5,17.0,0.5440680443502757,1.2304489213782739
Mammalia,Trichosurus,vulpecula,Brush-tailed possum,2.395,15.9,0.379305517750582,1.2013971243204515
Mammalia,Phascolarctos,cinereus,Koala,9.3,22.1,0.9684829485539351,1.3443922736851108
Mammalia,Aepyprymnus,rufescens,Rufous 'rat'-kangaroo,3.25,12.8,0.5118833609788744,1.1072099696478683
Mammalia,Bettongia,penicillata,Woylie,1.5,18.8,0.17609125905568124,1.2741578492636798
Mammalia,Potorous,longipes,Long-footed potoroo,1.65,15.3,0.21748394421390624,1.1846914308175989
Mammalia,Potorous,tridactylus,Long-nosed potoroo,1.43,14.5,0.1553360374650618,1.1613680022349748
Mammalia,Hemibelideus,lemuroides,Lemuroid ringtail possum,1.04,5.4,0.01703333929878037,0.7323937598229685
Mammalia,Pseudocheirus,peregrinus,"Common ringtail, or Ring-tailed possum",0.85,10.1,-0.07058107428570727,1.0043213737826426
Mammalia,Lasiorhinus,krefftii,Northern hairy-nosed wombat,31.0,30.0,1.4913616938342726,1.4771212547196624
Mammalia,Lasiorhinus,latifrons,Southern hairy-nosed wombat,25.5,29.9,1.4065401804339552,1.4756711883244296
Mammalia,Vombatus,ursinus,Coarse-haired wombat,25.5,30.0,1.4065401804339552,1.4771212547196624
Mammalia,Atelerix,albiventris,Four-toed hedgehog,0.5,11.4,-0.3010299956639812,1.0569048513364727
Mammalia,Erinaceus,amurensis,Amur hedgehog,0.774475,8.0,-0.1109925966746695,0.9030899869919435
Mammalia,Erinaceus,concolor,Eastern European hedgehog,0.719,7.0,-0.14327110961711742,0.8450980400142568
Mammalia,Erinaceus,europaeus,Western European hedgehog,0.75,11.7,-0.12493873660829993,1.0681858617461617
Mammalia,Hemiechinus,auritus,Long-eared hedgehog,0.342,7.6,-0.4659738939438649,0.8808135922807914
Mammalia,Paraechinus,aethiopicus,Desert hedgehog,0.188,6.3,-0.7258421507363202,0.7993405494535817
Mammalia,Paraechinus,hypomelas,Brandt's hedgehog,0.292,7.0,-0.5346171485515817,0.8450980400142568
Mammalia,Dendrohyrax,arboreus,"Southern tree hyrax, or Tree hyrax",3.0,13.6,0.47712125471966244,1.1335389083702174
Mammalia,Procavia,capensis,Rock hyrax,3.6,14.8,0.5563025007672873,1.1702617153949575
Mammalia,Lepus,brachyurus,Japanese hare,2.519,13.0,0.4012281674981131,1.1139433523068367
Mammalia,Lepus,californicus,Black-tailed jackrabbit,4.175,11.8,0.6206564798196209,1.0718820073061255
Mammalia,Lepus,europaeus,European hare,4.175,10.7,0.6206564798196209,1.0293837776852097
Mammalia,Lepus,timidus,Mountain hare,4.175,18.0,0.6206564798196209,1.255272505103306
Mammalia,Oryctolagus,cuniculus,European rabbit,1.8,13.0,0.25527250510330607,1.1139433523068367
Mammalia,Sylvilagus,audubonii,Audubon's cottontail rabbit,0.9,7.8,-0.045757490560675115,0.8920946026904804
Mammalia,Sylvilagus,floridanus,Eastern cottontail,1.15,9.8,0.06069784035361165,0.9912260756924949
Mammalia,Sylvilagus,nuttallii,Mountain cottontail,0.76,7.4,-0.11918640771920865,0.8692317197309762
Mammalia,Sylvilagus,palustris,Marsh rabbit,1.233,7.6,0.09096307659573168,0.8808135922807914
Mammalia,Sylvilagus,transitionalis,New England cottontail,0.9026000000000001,9.3,-0.04450467081587293,0.9684829485539351
Mammalia,Ochotona,hyperborea,Northern pika,0.12,9.4,-0.9208187539523752,0.9731278535996987
Mammalia,Ochotona,princeps,American pika,0.1,7.0,-1.0,0.8450980400142568
Mammalia,Elephantulus,intufi,"Bushveld elephant shrew, or Long-eared elephant shrew",0.052,9.3,-1.2839966563652008,0.9684829485539351
Mammalia,Elephantulus,rozeti,North African elephant shrew,0.048,7.2,-1.3187587626244128,0.8573324964312685
Mammalia,Elephantulus,rufescens,Rufous elephant shrew,0.058,7.9,-1.2365720064370627,0.8976270912904414
Mammalia,Macroscelides,proboscideus,Short-eared elephant shrew,0.04,8.7,-1.3979400086720375,0.9395192526186185
Mammalia,Rhynchocyon,chrysopygus,Golden-rumped elephant shrew,0.54,11.0,-0.2676062401770315,1.041392685158225
Mammalia,Ornithorhynchus,anatinus,Duck-billed platypus,1.25,22.6,0.09691001300805642,1.354108439147401
Mammalia,Tachyglossus,aculeatus,Short-beaked echidna,3.5,49.5,0.5440680443502757,1.6946051989335686
Mammalia,Zaglossus,bruijni,"Western long-beaked echidna, or Long-nosed echidna",7.5,41.2,0.8750612633917001,1.6148972160331345
Mammalia,Echymipera,rufescens,Long-nosed echymipera,1.25,3.1,0.09691001300805642,0.4913616938342727
Mammalia,Isoodon,auratus,Golden bandicoot,0.485,6.7,-0.3142582613977364,0.8260748027008264
Mammalia,Isoodon,macrourus,Northern brown bandicoot,1.6,6.8,0.20411998265592482,0.8325089127062363
Mammalia,Isoodon,obesulus,Southern brown bandicoot,0.7,6.5,-0.1549019599857432,0.8129133566428556
Mammalia,Perameles,bougainville,Western barred bandicoot,0.226,5.8,-0.645891560852599,0.7634279935629373
Mammalia,Perameles,gunnii,Eastern barred bandicoot,0.766,6.1,-0.11577123036739606,0.785329835010767
Mammalia,Perameles,nasuta,Long-nosed bandicoot,0.859,5.6,-0.06600683616875772,0.7481880270062005
Mammalia,Peroryctes,raffrayana,Raffray's bandicoot,0.675,3.2,-0.17069622716897506,0.505149978319906
Mammalia,Macrotis,lagotis,"Rabbit-bandicoot, or Bilby",1.3,9.6,0.11394335230683678,0.9822712330395684
Mammalia,Equus,asinus,African wild ass,164.998,47.0,2.217478680006464,1.6720978579357175
Mammalia,Equus,caballus,Horse,300.0,57.0,2.4771212547196626,1.7558748556724915
Mammalia,Equus,grevyi,Grevy's zebra,384.0,31.0,2.584331224367531,1.4913616938342726
Mammalia,Equus,hemionus,Kulan,230.0,31.6,2.361727836017593,1.4996870826184039
Mammalia,Equus,kiang,Kiang,275.0,30.1,2.439332693830263,1.4785664955938433
Mammalia,Equus,quagga,Quagga,280.0,38.0,2.4471580313422194,1.5797835966168101
Mammalia,Equus,zebra,Mountain zebra,296.0,33.2,2.4712917110589387,1.5211380837040362
Mammalia,Ceratotherium,simum,White rhinoceros,2175.0,45.0,3.337459261290656,1.6532125137753437
Mammalia,Dicerorhinus,sumatrensis,Sumatran rhinoceros,1260.0,32.8,3.100370545117563,1.515873843711679
Mammalia,Diceros,bicornis,Black rhinoceros,1100.0,57.0,3.041392685158225,1.7558748556724915
Mammalia,Rhinoceros,unicornis,Indian rhinoceros,1602.33,43.5,3.204751963945424,1.6384892569546374
Mammalia,Acrocodia,indica,Malayan tapir,250.0,36.5,2.3979400086720375,1.5622928644564746
Mammalia,Tapirella,bairdii,Baird's tapir,300.0,29.6,2.4771212547196626,1.4712917110589385
Mammalia,Tapirus,pinchaque,Mountain tapir,148.95,28.5,2.1730405075510624,1.4548448600085102
Mammalia,Tapirus,terrestris,Brazilian tapir,250.0,39.6,2.3979400086720375,1.5976951859255124
Mammalia,Choloepus,didactylus,Southern two-toed sloth,6.25,36.8,0.7958800173440752,1.5658478186735176
Mammalia,Choloepus,hoffmanni,Hoffmann's two-toed sloth,6.25,41.0,0.7958800173440752,1.6127838567197355
Mammalia,Myrmecophaga,tridactyla,Giant anteater,28.5,31.0,1.4548448600085102,1.4913616938342726
Mammalia,Tamandua,mexicana,Northern tamandua,4.5,16.0,0.6532125137753437,1.2041199826559248
Mammalia,Tamandua,tetradactyla,Southern tamandua,4.5,19.0,0.6532125137753437,1.2787536009528289
Mammalia,Aotus,azarae,Azara's night monkey,1.23,30.0,0.08990511143939793,1.4771212547196624
Mammalia,Aotus,lemurinus,Lemurine night monkey,0.874,33.8,-0.05848856736559696,1.5289167002776547
Mammalia,Aotus,trivirgatus,Northern night monkey,0.8,30.1,-0.09691001300805639,1.4785664955938433
Mammalia,Aotus,vociferans,Noisy night monkey,0.873,22.1,-0.05898575629443027,1.3443922736851108
Mammalia,Alouatta,caraya,Black howler monkey,5.4625,32.4,0.7373914499784783,1.510545010206612
Mammalia,Alouatta,palliata,Mantled howler monkey,7.0,24.0,0.8450980400142568,1.380211241711606
Mammalia,Alouatta,seniculus,Red howler monkey,6.5432,25.0,0.8157901951828039,1.3979400086720377
Mammalia,Ateles,belzebuth,White-bellied spider monkey,7.535,37.0,0.8770832566506506,1.568201724066995
Mammalia,Ateles,chamek,Chamek spider monkey,6.0,42.8,0.7781512503836436,1.631443769013172
Mammalia,Ateles,fusciceps,Brown-headed spider monkey,7.0,46.0,0.8450980400142568,1.662757831681574
Mammalia,Ateles,geoffroyi,Central American spider monkey,7.2675,47.1,0.8613850404424654,1.6730209071288962
Mammalia,Ateles,marginatus,White-whiskered spider monkey,6.0,44.0,0.7781512503836436,1.6434526764861874
Mammalia,Ateles,paniscus,Black spider monkey,7.8875,46.0,0.8969393722521908,1.662757831681574
Mammalia,Brachyteles,arachnoides,"Southern muriqui, or Woolly spider monkey, or Muriqui",11.17,40.0,1.048053173115609,1.6020599913279625
Mammalia,Lagothrix,lagothricha,Humboldt's woolly monkey,7.65,32.0,0.8836614351536176,1.505149978319906
Mammalia,Callimico,goeldii,Goeldi's monkey,0.555,22.2,-0.25570701687732367,1.3463529744506386
Mammalia,Callithrix,geoffroyi,Geoffroy's marmoset,0.342,17.6,-0.4659738939438649,1.24551266781415
Mammalia,Callithrix,jacchus,White-tufted-ear marmoset,0.2552,22.8,-0.5931193299508752,1.3579348470004537
Mammalia,Callithrix,kuhlii,Wied's black-tufted-ear marmoset,0.342,20.0,-0.4659738939438649,1.3010299956639813
Mammalia,Callithrix,penicillata,Black-pencilled marmoset,0.307,15.4,-0.5128616245228135,1.187520720836463
Mammalia,Cebuella,pygmaea,Pygmy marmoset,0.124,18.6,-0.906578314837765,1.2695129442179163
Mammalia,Leontocebus,fuscicollis,Saddlebacked tamarin,0.4565,24.9,-0.34055921812968226,1.3961993470957363
Mammalia,Leontocebus,nigricollis,Black-mantled tamarin,0.5192,20.2,-0.2846653162076872,1.3053513694466237
Mammalia,Leontopithecus,chrysomelas,Golden-headed lion tamarin,0.535,21.3,-0.27164621797877153,1.3283796034387378
Mammalia,Leontopithecus,chrysopygus,Golden-rumped lion tamarin,0.57,17.9,-0.24412514432750865,1.252853030979893
Mammalia,Leontopithecus,rosalia,Golden lion tamarin,0.6545,31.6,-0.18409034911322542,1.4996870826184039
Mammalia,Mico,argentatus,Silvery marmoset,0.3432,16.5,-0.4644527208233321,1.2174839442139063
Mammalia,Mico,humeralifer,Tassel-eared marmoset,0.3558,15.0,-0.4487940562520938,1.1760912590556813
Mammalia,Saguinus,bicolor,Brazilian bare-faced tamarin,0.4958,19.0,-0.30469347756819737,1.2787536009528289
Mammalia,Saguinus,geoffroyi,Geoffroy's tamarin,0.4993,20.5,-0.30163843394489026,1.3117538610557542
Mammalia,Saguinus,imperator,Emperor tamarin,0.5185,23.7,-0.2852512392749403,1.374748346010104
Mammalia,Saguinus,labiatus,Red-chested mustached tamarin,0.5013,20.5,-0.29990229538694624,1.3117538610557542
Mammalia,Saguinus,leucopus,Silvery-brown bare-face tamarin,0.49,15.2,-0.3098039199714863,1.1818435879447726
Mammalia,Saguinus,midas,Midas tamarin,0.5538,21.0,-0.25664704859044435,1.3222192947339193
Mammalia,Saguinus,mystax,Black-chested mustached tamarin,0.5435,20.0,-0.26480045157768667,1.3010299956639813
Mammalia,Saguinus,oedipus,Cotton-top tamarin,0.4455,26.2,-0.35115229162710637,1.4183012913197455
Mammalia,Cebus,albifrons,White-fronted capuchin,2.4675,40.4,0.3922571613416743,1.606381365110605
Mammalia,Cebus,capucinus,White-faced capuchin,2.655,54.0,0.42406452541748785,1.7323937598229686
Mammalia,Cebus,olivaceus,Weeping capuchin,2.5525,47.0,0.4069657507589479,1.6720978579357175
Mammalia,Saimiri,boliviensis,Bolivian squirrel monkey,0.615,30.3,-0.21112488422458325,1.481442628502305
Mammalia,Saimiri,sciureus,South American squirrel monkey,0.925,30.2,-0.03385826726096737,1.4800069429571505
Mammalia,Sapajus,apella,Brown capuchin,2.6425,46.0,0.4220149959794639,1.662757831681574
Mammalia,Allenopithecus,nigroviridis,Allen's swamp monkey,4.7025,27.0,0.6723288042224165,1.4313637641589874
Mammalia,Allochrocebus,lhoesti,L'hoest's monkey,4.7,24.1,0.6720978579357175,1.3820170425748683
Mammalia,Allochrocebus,preussi,Preuss's monkey,5.25,26.0,0.7201593034059569,1.414973347970818
Mammalia,Cercocebus,agilis,Agile mangabey,8.0,31.0,0.9030899869919435,1.4913616938342726
Mammalia,Cercocebus,torquatus,Red-capped mangabey,9.4925,46.0,0.9773806058118348,1.662757831681574
Mammalia,Cercopithecus,ascanius,Black-cheeked white-nosed monkey,3.705,31.2,0.5687882123153469,1.4941545940184429
Mammalia,Cercopithecus,campbelli,Campbell's monkey,3.6,30.0,0.5563025007672873,1.4771212547196624
Mammalia,Cercopithecus,cephus,Moustached monkey,3.585,36.0,0.5544891600038189,1.5563025007672873
Mammalia,Cercopithecus,diana,Diana monkey,4.55,35.1,0.6580113966571124,1.545307116465824
Mammalia,Cercopithecus,erythrogaster,Red-bellied monkey,3.25,24.0,0.5118833609788744,1.380211241711606
Mammalia,Cercopithecus,hamlyni,Owl-faced monkey,4.425,28.6,0.6459132750338442,1.4563660331290431
Mammalia,Cercopithecus,mitis,Blue monkey,9.0,37.8,0.9542425094393249,1.5774917998372253
Mammalia,Cercopithecus,mona,Mona monkey,4.5,30.0,0.6532125137753437,1.4771212547196624
Mammalia,Cercopithecus,neglectus,De Brazza's monkey,5.945,30.8,0.7741518589547104,1.4885507165004443
Mammalia,Cercopithecus,nictitans,White-nosed guenon,5.465,31.0,0.7375901662857216,1.4913616938342726
Mammalia,Cercopithecus,petaurista,Lesser white-nosed monkey,3.65,29.0,0.5622928644564746,1.462397997898956
Mammalia,Cercopithecus,pogonias,Crowned guenon,3.58,27.0,0.5538830266438743,1.4313637641589874
Mammalia,Cercopithecus,wolfi,Wolf's monkey,3.39,24.0,0.5301996982030822,1.380211241711606
Mammalia,Chlorocebus,aethiops,"Grivet, or Vervet",5.62,32.0,0.7497363155690611,1.505149978319906
Mammalia,Colobus,angolensis,Angolan colobus,8.625,35.3,0.9357591037453117,1.5477747053878226
Mammalia,Colobus,guereza,Guereza,9.95,35.0,0.9978230807457255,1.5440680443502757
Mammalia,Colobus,polykomos,King colobus,9.525,33.9,0.9788649843476569,1.530199698203082
Mammalia,Erythrocebus,patas,Patas monkey,7.75,30.0,0.8893017025063104,1.4771212547196624
Mammalia,Lophocebus,albigena,Gray-cheeked mangabey,9.3175,36.0,0.9692994014258773,1.5563025007672873
Mammalia,Macaca,arctoides,Stump-tailed macaque,9.275,29.2,0.9673139182870835,1.4653828514484184
Mammalia,Macaca,assamensis,Assam macaque,9.1,31.4,0.9590413923210935,1.4969296480732148
Mammalia,Macaca,fascicularis,Long-tailed macaque,6.3625,39.0,0.8036277953448152,1.591064607026499
Mammalia,Macaca,fuscata,Japanese macaque,8.8825,38.5,0.9485352161613656,1.5854607295085006
Mammalia,Macaca,maura,Moor macaque,5.575,33.0,0.7462448717201983,1.5185139398778875
Mammalia,Macaca,mulatta,Rhesus monkey,8.235,40.0,0.9156636035057731,1.6020599913279625
Mammalia,Macaca,nemestrina,"Southern pig-tailed macaque, or Pigtail macaque",7.9125,37.6,0.8983137230254115,1.575187844927661
Mammalia,Macaca,nigra,Celebes crested macaque,7.965,34.0,0.9011857801371503,1.5314789170422551
Mammalia,Macaca,ochreata,Booted macaque,3.95,29.0,0.5965970956264602,1.462397997898956
Mammalia,Macaca,radiata,Bonnet macaque,6.755,30.0,0.8296253533580493,1.4771212547196624
Mammalia,Macaca,silenus,Liontail macaque,7.875,40.0,0.8962505624616381,1.6020599913279625
Mammalia,Macaca,sinica,Toque macaque,4.37,29.3,0.6404814369704218,1.4668676203541096
Mammalia,Macaca,sylvanus,Barbary macaque,10.875,30.0,1.036429265626675,1.4771212547196624
Mammalia,Macaca,thibetana,Tibetan macaque,10.3,27.0,1.0128372247051722,1.4313637641589874
Mammalia,Macaca,tonkeana,Tonkean macaque,11.95,28.4,1.0773679052841565,1.4533183400470377
Mammalia,Mandrillus,leucophaeus,Drill,18.25,39.0,1.2612628687924936,1.591064607026499
Mammalia,Mandrillus,sphinx,Mandrill,23.0,40.0,1.3617278360175928,1.6020599913279625
Mammalia,Miopithecus,talapoin,"Southern talapoin monkey, or Talapoin",1.3845,27.7,0.1412929600815933,1.4424797690644486
Mammalia,Nasalis,larvatus,Proboscis monkey,14.6175,25.1,1.1648731025093215,1.3996737214810382
Mammalia,Papio,hamadryas,Hamadryas baboon,18.0,37.5,1.255272505103306,1.5740312677277188
Mammalia,Presbytis,melalophos,"Black-crested sumatran langur, or Mitred leaf monkey",6.54,20.0,0.8155777483242672,1.3010299956639813
Mammalia,Pygathrix,nemaeus,"Red-shanked douc langur, or Douc langur",9.72,26.0,0.9876662649262746,1.414973347970818
Mammalia,Rhinopithecus,roxellana,Golden snub-nosed monkey,14.75,29.5,1.1687920203141817,1.469822015978163
Mammalia,Semnopithecus,entellus,Hanuman langur,13.5165,29.0,1.1308642487453984,1.462397997898956
Mammalia,Semnopithecus,johnii,Hooded leaf monkey,12.0,34.0,1.0791812460476249,1.5314789170422551
Mammalia,Semnopithecus,vetulus,Purple-faced leaf monkey,7.0818,26.1,0.8501436575078198,1.416640507338281
Mammalia,Theropithecus,gelada,Gelada baboon,16.2,36.0,1.209515014542631,1.5563025007672873
Mammalia,Trachypithecus,auratus,Javan langur,9.72,31.1,0.9876662649262746,1.4927603890268375
Mammalia,Trachypithecus,cristatus,Silvered leaf monkey,6.185,28.3,0.7913397039651394,1.4517864355242902
Mammalia,Trachypithecus,francoisi,Francois's leaf monkey,7.325,26.3,0.864807629026147,1.4199557484897578
Mammalia,Trachypithecus,obscurus,Dusky leaf monkey,7.08,33.9,0.850033257689769,1.530199698203082
Mammalia,Trachypithecus,phayrei,Phayre's leaf monkey,8.4,28.3,0.9242792860618817,1.4517864355242902
Mammalia,Trachypithecus,pileatus,Capped leaf monkey,11.45,25.2,1.0588054866759067,1.4014005407815442
Mammalia,Cheirogaleus,major,Greater dwarf lemur,0.395,13.4,-0.40340290437353976,1.1271047983648077
