Class,Genus,Species,Common_name,Mass_kg,Max_longevity_yr,Data_quality,Specimen_origin,Mass_source,Longevity_source
Mammalia,Choloepus,hoffmanni,Hoffmann's two-toed sloth,6.25,41.0,acceptable,captivity,AnAge,AnAge
Mammalia,Myrmecophaga,tridactyla,Giant anteater,28.5,31.0,acceptable,captivity,AnAge,AnAge
Mammalia,Tamandua,mexicana,Northern tamandua,4.5,16.0,acceptable,captivity,AnAge,AnAge
Mammalia,Tamandua,tetradactyla,Southern tamandua,4.5,19.0,acceptable,captivity,AnAge,AnAge
Mammalia,Aotus,azarae,Azara's night monkey,1.23,30.0,acceptable,captivity,AnAge,AnAge
Mammalia,Aotus,lemurinus,Lemurine night monkey,0.874,33.8,acceptable,captivity,AnAge,AnAge
Mammalia,Aotus,trivirgatus,Northern night monkey,0.8,30.1,acceptable,captivity,AnAge,AnAge
Mammalia,Aotus,vociferans,Noisy night monkey,0.873,22.1,acceptable,captivity,AnAge,AnAge
Mammalia,Alouatta,caraya,Black howler monkey,5.4625,32.4,acceptable,captivity,AnAge,AnAge
Mammalia,Alouatta,palliata,Mantled howler monkey,7.0,24.0,acceptable,captivity,AnAge,AnAge
Mammalia,Alouatta,seniculus,Red howler monkey,6.5432,25.0,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,belzebuth,White-bellied spider monkey,7.535,37.0,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,chamek,Chamek spider monkey,6.0,42.8,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,fusciceps,Brown-headed spider monkey,7.0,46.0,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,geoffroyi,Central American spider monkey,7.2675,47.1,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,marginatus,White-whiskered spider monkey,6.0,44.0,acceptable,captivity,AnAge,AnAge
Mammalia,Ateles,paniscus,Black spider monkey,7.8875,46.0,acceptable,captivity,AnAge,AnAge
Mammalia,Brachyteles,arachnoides,"Southern muriqui, or Woolly spider monkey, or Muriqui",11.17,40.0,acceptable,wild,AnAge,AnAge
Mammalia,Lagothrix,lagothricha,Humboldt's woolly monkey,7.65,32.0,acceptable,captivity,AnAge,AnAge
Mammalia,Callimico,goeldii,Goeldi's monkey,0.555,22.2,high,captivity,AnAge,AnAge
Mammalia,Callithrix,geoffroyi,Geoffroy's marmoset,0.342,17.6,acceptable,captivity,AnAge,AnAge
Mammalia,Callithrix,jacchus,White-tufted-ear marmoset,0.2552,22.8,high,captivity,AnAge,AnAge
Mammalia,Callithrix,kuhlii,Wied's black-tufted-ear marmoset,0.342,20.0,acceptable,captivity,AnAge,AnAge
Mammalia,Callithrix,penicillata,Black-pencilled marmoset,0.307,15.4,acceptable,captivity,AnAge,AnAge
Mammalia,Cebuella,pygmaea,Pygmy marmoset,0.124,18.6,high,captivity,AnAge,AnAge
Mammalia,Leontocebus,fuscicollis,Saddlebacked tamarin,0.4565,24.9,acceptable,captivity,AnAge,AnAge
Mammalia,Leontocebus,nigricollis,Black-mantled tamarin,0.5192,20.2,acceptable,captivity,AnAge,AnAge
Mammalia,Leontopithecus,chrysomelas,Golden-headed lion tamarin,0.535,21.3,acceptable,captivity,AnAge,AnAge
Mammalia,Leontopithecus,rosalia,Golden lion tamarin,0.6545,31.6,high,captivity,AnAge,AnAge
Mammalia,Mico,argentatus,Silvery marmoset,0.3432,16.5,acceptable,captivity,AnAge,AnAge
Mammalia,Mico,humeralifer,Tassel-eared marmoset,0.3558,15.0,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,bicolor,Brazilian bare-faced tamarin,0.4958,19.0,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,geoffroyi,Geoffroy's tamarin,0.4993,20.5,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,imperator,Emperor tamarin,0.5185,23.7,high,captivity,AnAge,AnAge
Mammalia,Saguinus,labiatus,Red-chested mustached tamarin,0.5013,20.5,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,leucopus,Silvery-brown bare-face tamarin,0.49,15.2,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,midas,Midas tamarin,0.5538,21.0,high,captivity,AnAge,AnAge
Mammalia,Saguinus,mystax,Black-chested mustached tamarin,0.5435,20.0,acceptable,captivity,AnAge,AnAge
Mammalia,Saguinus,oedipus,Cotton-top tamarin,0.4455,26.2,high,captivity,AnAge,AnAge
Mammalia,Cebus,albifrons,White-fronted capuchin,2.4675,40.4,acceptable,captivity,AnAge,AnAge
Mammalia,Cebus,capucinus,White-faced capuchin,2.655,54.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cebus,olivaceus,Weeping capuchin,2.5525,47.0,acceptable,captivity,AnAge,AnAge
Mammalia,Saimiri,boliviensis,Bolivian squirrel monkey,0.615,30.3,acceptable,captivity,AnAge,AnAge
Mammalia,Saimiri,sciureus,South American squirrel monkey,0.925,30.2,high,captivity,AnAge,AnAge
Mammalia,Sapajus,apella,Brown capuchin,2.6425,46.0,high,captivity,AnAge,AnAge
Mammalia,Allenopithecus,nigroviridis,Allen's swamp monkey,4.7025,27.0,acceptable,captivity,AnAge,AnAge
Mammalia,Allochrocebus,lhoesti,L'hoest's monkey,4.7,24.1,acceptable,captivity,AnAge,AnAge
Mammalia,Allochrocebus,preussi,Preuss's monkey,5.25,26.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercocebus,agilis,Agile mangabey,8.0,31.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercocebus,torquatus,Red-capped mangabey,9.4925,46.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,ascanius,Black-cheeked white-nosed monkey,3.705,31.2,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,campbelli,Campbell's monkey,3.6,30.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,cephus,Moustached monkey,3.585,36.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,diana,Diana monkey,4.55,35.1,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,erythrogaster,Red-bellied monkey,3.25,24.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,hamlyni,Owl-faced monkey,4.425,28.6,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,mitis,Blue monkey,9.0,37.8,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,mona,Mona monkey,4.5,30.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,neglectus,De Brazza's monkey,5.945,30.8,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,nictitans,White-nosed guenon,5.465,31.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,petaurista,Lesser white-nosed monkey,3.65,29.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,pogonias,Crowned guenon,3.58,27.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cercopithecus,wolfi,Wolf's monkey,3.39,24.0,acceptable,captivity,AnAge,AnAge
Mammalia,Chlorocebus,aethiops,"Grivet, or Vervet",5.62,32.0,acceptable,captivity,AnAge,AnAge
Mammalia,Colobus,angolensis,Angolan colobus,8.625,35.3,acceptable,captivity,AnAge,AnAge
Mammalia,Colobus,guereza,Guereza,9.95,35.0,high,captivity,AnAge,AnAge
Mammalia,Colobus,polykomos,King colobus,9.525,33.9,acceptable,captivity,AnAge,AnAge
Mammalia,Erythrocebus,patas,Patas monkey,7.75,30.0,acceptable,captivity,AnAge,AnAge
Mammalia,Lophocebus,albigena,Gray-cheeked mangabey,9.3175,36.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,arctoides,Stump-tailed macaque,9.275,29.2,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,assamensis,Assam macaque,9.1,31.4,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,fascicularis,Long-tailed macaque,6.3625,39.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,fuscata,Japanese macaque,8.8825,38.5,high,captivity,AnAge,AnAge
Mammalia,Macaca,maura,Moor macaque,5.575,33.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,mulatta,Rhesus monkey,8.235,40.0,high,captivity,AnAge,AnAge
Mammalia,Macaca,nemestrina,"Southern pig-tailed macaque, or Pigtail macaque",7.9125,37.6,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,nigra,Celebes crested macaque,7.965,34.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,ochreata,Booted macaque,3.95,29.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,radiata,Bonnet macaque,6.755,30.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,silenus,Liontail macaque,7.875,40.0,high,captivity,AnAge,AnAge
Mammalia,Macaca,sinica,Toque macaque,4.37,29.3,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,sylvanus,Barbary macaque,10.875,30.0,high,captivity,AnAge,AnAge
Mammalia,Macaca,thibetana,Tibetan macaque,10.3,27.0,acceptable,captivity,AnAge,AnAge
Mammalia,Macaca,tonkeana,Tonkean macaque,11.95,28.4,acceptable,captivity,AnAge,AnAge
Mammalia,Mandrillus,leucophaeus,Drill,18.25,39.0,acceptable,captivity,AnAge,AnAge
Mammalia,Mandrillus,sphinx,Mandrill,23.0,40.0,high,captivity,AnAge,AnAge
Mammalia,Miopithecus,talapoin,"Southern talapoin monkey, or Talapoin",1.3845,27.7,acceptable,captivity,AnAge,AnAge
Mammalia,Nasalis,larvatus,Proboscis monkey,14.6175,25.1,acceptable,captivity,AnAge,AnAge
Mammalia,Papio,hamadryas,Hamadryas baboon,18.0,37.5,high,captivity,AnAge,AnAge
Mammalia,Presbytis,melalophos,"Black-crested sumatran langur, or Mitred leaf monkey",6.54,20.0,acceptable,captivity,AnAge,AnAge
Mammalia,Pygathrix,nemaeus,"Red-shanked douc langur, or Douc langur",9.72,26.0,acceptable,captivity,AnAge,AnAge
Mammalia,Rhinopithecus,roxellana,Golden snub-nosed monkey,14.75,29.5,acceptable,captivity,AnAge,AnAge
Mammalia,Semnopithecus,entellus,Hanuman langur,13.5165,29.0,acceptable,captivity,AnAge,AnAge
Mammalia,Semnopithecus,johnii,Hooded leaf monkey,12.0,34.0,acceptable,captivity,AnAge,AnAge
Mammalia,Semnopithecus,vetulus,Purple-faced leaf monkey,7.0818,26.1,acceptable,captivity,AnAge,AnAge
Mammalia,Theropithecus,gelada,Gelada baboon,16.2,36.0,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,auratus,Javan langur,9.72,31.1,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,cristatus,Silvered leaf monkey,6.185,28.3,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,francoisi,Francois's leaf monkey,7.325,26.3,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,obscurus,Dusky leaf monkey,7.08,33.9,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,phayrei,Phayre's leaf monkey,8.4,28.3,acceptable,captivity,AnAge,AnAge
Mammalia,Trachypithecus,pileatus,Capped leaf monkey,11.45,25.2,acceptable,captivity,AnAge,AnAge
Mammalia,Cheirogaleus,medius,Fat-tailed dwarf lemur,0.38,29.0,acceptable,captivity,AnAge,AnAge
Mammalia,Microcebus,murinus,Gray mouse lemur,0.0648,18.2,acceptable,captivity,AnAge,AnAge
Mammalia,Mirza,coquereli,Giant mouse lemur,0.3112,17.4,acceptable,captivity,AnAge,AnAge
Mammalia,Phaner,furcifer,"Masoala fork-marked lemur, or Fork-marked lemur",0.4,25.0,acceptable,captivity,AnAge,AnAge
Mammalia,Daubentonia,madagascariensis,Aye-aye,2.2775,32.3,acceptable,captivity,AnAge,AnAge
Mammalia,Galago,moholi,South African galago,0.1692,16.6,acceptable,captivity,AnAge,AnAge
Mammalia,Galago,senegalensis,Senegal galago,0.19219999999999998,17.1,acceptable,captivity,AnAge,AnAge
Mammalia,Galagoides,demidoff,Demidoff's galago,0.06,13.4,acceptable,captivity,AnAge,AnAge
Mammalia,Otolemur,crassicaudatus,"Brown greater galago, or Greater galago",1.0945,22.7,acceptable,captivity,AnAge,AnAge
Mammalia,Otolemur,garnettii,Small-eared galago,1.3,20.0,acceptable,captivity,AnAge,AnAge
Mammalia,Gorilla,gorilla,Gorilla,139.842,60.1,acceptable,captivity,AnAge,AnAge
Mammalia,Homo,sapiens,Human,62.035,122.5,high,captivity,AnAge,AnAge
Mammalia,Pan,paniscus,"Pygmy chimpanzee, or Bonobo",39.925,55.0,acceptable,captivity,AnAge,AnAge
Mammalia,Pan,troglodytes,Chimpanzee,44.9835,68.0,acceptable,captivity,AnAge,AnAge
Mammalia,Pongo,pygmaeus,Orangutan,64.475,59.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hoolock,hoolock,"Western hoolock gibbon, or Hoolock gibbon",6.875,41.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hylobates,agilis,Agile gibbon,5.925,49.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hylobates,klossii,Kloss's gibbon,5.9,37.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hylobates,lar,White-handed gibbon,6.81,56.0,high,captivity,AnAge,AnAge
Mammalia,Hylobates,moloch,Silvery gibbon,6.2075,45.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hylobates,muelleri,Borneo gibbon,5.765,60.0,acceptable,captivity,AnAge,AnAge
Mammalia,Hylobates,pileatus,Pileated gibbon,5.735,38.0,acceptable,captivity,AnAge,AnAge
Mammalia,Nomascus,concolor,Crested gibbon,6.8525,46.1,acceptable,captivity,AnAge,AnAge
Mammalia,Nomascus,leucogenys,"Northern white-cheeked gibbon, or White-cheeked gibbon",6.0,44.1,acceptable,captivity,AnAge,AnAge
Mammalia,Symphalangus,syndactylus,Siamang,10.9,43.0,acceptable,captivity,AnAge,AnAge
Mammalia,Propithecus,verreauxi,Verreaux's sifaka,5.0,31.0,acceptable,wild,AnAge,AnAge
Mammalia,Eulemur,coronatus,Crowned lemur,1.645,27.0,acceptable,captivity,AnAge,AnAge
Mammalia,Eulemur,fulvus,Brown lemur,2.485,35.5,acceptable,captivity,AnAge,AnAge
Mammalia,Eulemur,macaco,Black lemur,2.467,37.5,acceptable,captivity,AnAge,AnAge
Mammalia,Eulemur,mongoz,Mongoose lemur,1.555,36.2,acceptable,captivity,AnAge,AnAge
Mammalia,Eulemur,rubriventer,Red-bellied lemur,2.1915,31.7,acceptable,captivity,AnAge,AnAge
Mammalia,Hapalemur,griseus,"Gray bamboo lemur, or Bamboo lemur",1.0125,23.3,acceptable,captivity,AnAge,AnAge
Mammalia,Lemur,catta,Ring-tailed lemur,2.555,37.3,high,captivity,AnAge,AnAge
Mammalia,Prolemur,simus,Greater bamboo lemur,1.7375,17.6,acceptable,captivity,AnAge,AnAge
Mammalia,Varecia,rubra,Red ruffed lemur,3.6013,37.5,acceptable,captivity,AnAge,AnAge
Mammalia,Varecia,variegata,"Black-and-white ruffed lemur, or Ruffed lemur",3.4823000000000004,40.0,high,captivity,AnAge,AnAge
Mammalia,Arctocebus,calabarensis,Calabar angwantibo,0.2575,13.0,acceptable,captivity,AnAge,AnAge
Mammalia,Loris,tardigradus,"Red slender loris, or Slender loris",0.2382,21.6,acceptable,captivity,AnAge,AnAge
Mammalia,Nycticebus,coucang,Slow loris,0.8905,25.8,acceptable,captivity,AnAge,AnAge
Mammalia,Nycticebus,pygmaeus,Pygmy slow loris,0.419,19.3,acceptable,captivity,AnAge,AnAge
Mammalia,Perodicticus,potto,Potto,0.9198999999999999,32.4,acceptable,captivity,AnAge,AnAge
Mammalia,Cacajao,calvus,"Bald uacari, or Red uakari",3.165,35.8,acceptable,captivity,AnAge,AnAge
Mammalia,Chiropotes,albinasus,White-nosed bearded saki,2.91,20.0,acceptable,captivity,AnAge,AnAge
Mammalia,Chiropotes,satanas,Brown-bearded saki,2.9425,19.6,acceptable,captivity,AnAge,AnAge
Mammalia,Pithecia,monachus,Monk saki,1.78,25.0,acceptable,captivity,AnAge,AnAge
Mammalia,Pithecia,pithecia,Guianan saki,1.48,36.0,high,captivity,AnAge,AnAge
Mammalia,Plecturocebus,cupreus,Coppery titi,1.12,26.4,acceptable,captivity,AnAge,AnAge
Mammalia,Plecturocebus,donacophilus,Bolivian titi,0.795,25.0,acceptable,captivity,AnAge,AnAge
Mammalia,Plecturocebus,moloch,Dusky titi,0.804,26.2,acceptable,captivity,AnAge,AnAge
Mammalia,Carlito,syrichta,Philippine tarsier,0.1192,16.0,acceptable,captivity,AnAge,AnAge
Mammalia,Cephalopachus,bancanus,Western tarsier,0.1225,16.3,acceptable,captivity,AnAge,AnAge
Mammalia,Elephas,maximus,Asiatic elephant,3178.0,79.6,acceptable,captivity,AnAge,AnAge
Mammalia,Loxodonta,africana,African bush elephant,4800.0,65.0,acceptable,captivity,AnAge,AnAge
Mammalia,Abrocoma,bennettii,Bennett's chinchilla rat,0.2655,2.3,acceptable,captivity,AnAge,AnAge
Mammalia,Cryptomys,anselli,Ansell's mole-rat,0.09,20.6,acceptable,captivity,AnAge,AnAge
Mammalia,Cryptomys,damarensis,Damaraland mole-rat,0.18,15.5,acceptable,captivity,AnAge,AnAge
Mammalia,Heterocephalus,glaber,Naked mole-rat,0.035,31.0,high,captivity,AnAge,AnAge
Mammalia,Calomyscus,bailwardi,Mouse-like hamster,0.020399999999999998,9.4,acceptable,captivity,AnAge,AnAge
Mammalia,Capromys,pilorides,Desmarest's hutia,4.6833,13.8,acceptable,captivity,AnAge,AnAge
Mammalia,Geocapromys,brownii,Brown's hutia,1.5,13.5,acceptable,captivity,AnAge,AnAge
Mammalia,Plagiodontia,aedium,Hispaniolan hutia,1.267,15.9,acceptable,captivity,AnAge,AnAge
Mammalia,Castor,canadensis,American beaver,20.25,23.4,acceptable,captivity,AnAge,AnAge
Mammalia,Cavia,aperea,Brazilian guinea pig,0.341,6.0,high,captivity,AnAge,AnAge
Mammalia,Cavia,porcellus,Guinea pig,0.728,12.0,high,captivity,AnAge,AnAge
Mammalia,Cavia,tschudii,Montane guinea pig,0.6375,6.3,acceptable,captivity,AnAge,AnAge
Mammalia,Dolichotis,patagonum,Patagonian mara,12.5,14.4,high,captivity,AnAge,AnAge
Mammalia,Galea,musteloides,Common yellow-toothed cavy,0.3379,3.5,acceptable,captivity,AnAge,AnAge
Mammalia,Galea,spixii,Spix's yellow-toothed cavy,0.45,4.6,acceptable,captivity,AnAge,AnAge
Mammalia,Hydrochoerus,hydrochaeris,Capybara,55.0,15.1,high,captivity,AnAge,AnAge
Mammalia,Kerodon,rupestris,Rock cavy,0.95,12.9,acceptable,captivity,AnAge,AnAge
Mammalia,Chinchilla,lanigera,Long-tailed chinchilla,0.6425,17.2,acceptable,captivity,AnAge,AnAge
Mammalia,Lagidium,viscacia,Mountain viscacha,1.54,19.5,acceptable,captivity,AnAge,AnAge
Mammalia,Lagostomus,maximus,Plains viscacha,6.0,10.8,acceptable,captivity,AnAge,AnAge
Mammalia,Alticola,semicanus,Mongolian silver vole,0.036,3.8,acceptable,captivity,AnAge,AnAge
Mammalia,Arvicola,amphibius,European water vole,0.12,2.5,acceptable,captivity,AnAge,AnAge
Mammalia,Baiomys,taylori,Northern pygmy mouse,0.008,3.3,acceptable,captivity,AnAge,AnAge
Mammalia,Cricetus,cricetus,Black-bellied hamster,0.5067,3.6,acceptable,captivity,AnAge,AnAge
Mammalia,Dicrostonyx,groenlandicus,Collared lemming,0.066,3.3,acceptable,unknown,AnAge,AnAge
Mammalia,Ellobius,talpinus,Northern mole vole,0.04,6.4,acceptable,captivity,AnAge,AnAge
Mammalia,Lagurus,lagurus,Steppe lemming,0.020300000000000002,3.8,acceptable,captivity,AnAge,AnAge
Mammalia,Lasiopodomys,brandtii,Brandt's vole,0.04,4.1,acceptable,captivity,AnAge,AnAge
Mammalia,Lemmus,lemmus,Norway lemming,0.07,3.3,acceptable,captivity,AnAge,AnAge
Mammalia,Lophiomys,imhausi,Crested rat,0.755,7.5,acceptable,captivity,AnAge,AnAge
Mammalia,Mesocricetus,auratus,Golden hamster,0.105,3.9,acceptable,captivity,AnAge,AnAge
Mammalia,Mesocricetus,brandti,Brandt's hamster,0.174,4.4,acceptable,unknown,AnAge,AnAge
Mammalia,Microtus,agrestis,Field vole,0.046,4.8,acceptable,captivity,AnAge,AnAge
Mammalia,Microtus,arvalis,Common vole,0.0275,4.8,acceptable,captivity,AnAge,AnAge
Mammalia,Microtus,guentheri,Guenther's vole,0.0516,3.9,acceptable,captivity,AnAge,AnAge
Mammalia,Microtus,ochrogaster,Prairie vole,0.04,5.3,acceptable,captivity,AnAge,AnAge
Mammalia,Microtus,pinetorum,Woodland vole,0.0255,3.8,acceptable,captivity,AnAge,AnAge
Mammalia,Myodes,glareolus,Bank vole,0.0208,4.9,acceptable,captivity,AnAge,AnAge
Mammalia,Myodes,rutilus,Northern red-backed vole,0.02,2.1,acceptable,captivity,AnAge,AnAge
Mammalia,Neotoma,albigula,White-throated woodrat,0.209,9.5,acceptable,captivity,AnAge,AnAge
Mammalia,Neotoma,floridana,Eastern woodrat,0.291,8.6,acceptable,captivity,AnAge,AnAge
Mammalia,Neotoma,lepida,Desert woodrat,0.236,10.5,acceptable,captivity,AnAge,AnAge
Mammalia,Nyctomys,sumichrasti,Vesper rat,0.05,5.7,acceptable,captivity,AnAge,AnAge
Mammalia,Ochrotomys,nuttalli,Golden mouse,0.022,8.4,acceptable,captivity,AnAge,AnAge
Mammalia,Onychomys,leucogaster,Northern grasshopper mouse,0.0325,5.6,acceptable,captivity,AnAge,AnAge
Mammalia,Onychomys,torridus,Southern grasshopper mouse,0.022,4.6,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,californicus,California mouse,0.042,5.5,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,crinitus,Canyon mouse,0.0165,7.7,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,eremicus,Cactus mouse,0.025,7.4,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,guatemalensis,Guatemalan deer mouse,0.04,5.7,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,leucopus,White-footed mouse,0.023,7.9,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,maniculatus,Deer mouse,0.0205,8.3,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,polionotus,Oldfield mouse,0.014,5.5,acceptable,captivity,AnAge,AnAge
Mammalia,Peromyscus,truei,Pinyon mouse,0.025,5.4,acceptable,captivity,AnAge,AnAge
Mammalia,Phodopus,sungorus,Dzhungarian hamster,0.023399999999999997,3.9,acceptable,captivity,AnAge,AnAge
Mammalia,Podomys,floridanus,Florida mouse,0.032,7.4,acceptable,captivity,AnAge,AnAge
Mammalia,Reithrodon,auritus,"Bunny, or Coney rat",0.0722,5.5,acceptable,captivity,AnAge,AnAge
Mammalia,Sigmodon,hispidus,Hispid cotton rat,0.185,5.2,acceptable,captivity,AnAge,AnAge
Mammalia,Tylomys,nudicaudus,Peters's climbing rat,0.28,5.4,acceptable,captivity,AnAge,AnAge
Mammalia,Ctenodactylus,gundi,Gundi,0.2888,5.8,acceptable,captivity,AnAge,AnAge
Mammalia,Cuniculus,paca,Lowland paca,9.0,16.3,acceptable,captivity,AnAge,AnAge
Mammalia,Cuniculus,taczanowskii,Mountain paca,8.9999,18.9,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,azarae,Azara's agouti,2.65,11.8,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,cristata,Crested agouti,2.65,14.0,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,fuliginosa,Black agouti,3.5,18.0,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,leporina,"Red-rumped agouti, or Agouti",3.265,17.8,high,captivity,AnAge,AnAge
Mammalia,Dasyprocta,mexicana,Mexican agouti,2.7,13.1,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,prymnolopha,Black-rumped agouti,2.9,16.3,acceptable,captivity,AnAge,AnAge
Mammalia,Dasyprocta,punctata,Central American agouti,2.15,13.8,acceptable,captivity,AnAge,AnAge
Mammalia,Myoprocta,acouchy,Red acouchi,0.775,14.8,acceptable,captivity,AnAge,AnAge
Mammalia,Dinomys,branickii,Pacarana,12.25,12.8,acceptable,captivity,AnAge,AnAge
Mammalia,Allactaga,elater,Small five-toed jerboa,0.0587,5.2,acceptable,captivity,AnAge,AnAge
Mammalia,Allactaga,euphratica,Euphrates jerboa,0.232,4.2,acceptable,captivity,AnAge,AnAge
Mammalia,Allactaga,major,Great jerboa,0.35,7.0,acceptable,captivity,AnAge,AnAge
Mammalia,Allactaga,sibirica,Mongolian five-toed jerboa,0.1175,4.5,acceptable,captivity,AnAge,AnAge
Mammalia,Jaculus,jaculus,Lesser Egyptian jerboa,0.055,7.3,acceptable,captivity,AnAge,AnAge
Mammalia,Jaculus,orientalis,Greater Egyptian jerboa,0.134,5.5,acceptable,captivity,AnAge,AnAge
Mammalia,Zapus,hudsonius,Meadow jumping mouse,0.018,5.6,acceptable,captivity,AnAge,AnAge
Mammalia,Hoplomys,gymnurus,Armored rat,0.504,7.0,acceptable,captivity,AnAge,AnAge
Mammalia,Proechimys,brevicauda,"Andean spiny rat, or Short-tailed spiny-rat",0.285,6.8,acceptable,captivity,AnAge,AnAge
Mammalia,Proechimys,semispinosus,"Tome's spiny rat, or Spiny rat",0.5,5.8,acceptable,captivity,AnAge,AnAge
Mammalia,Thrichomys,apereoides,"Common punare, or Brazilian spiny rat",0.3735,7.0,acceptable,captivity,AnAge,AnAge
Mammalia,Coendou,prehensilis,Prehensile-tailed porcupine,3.9,26.6,acceptable,captivity,AnAge,AnAge
Mammalia,Erethizon,dorsatus,North American porcupine,8.6,23.4,acceptable,captivity,AnAge,AnAge
Mammalia,Sphiggurus,mexicanus,Mexican hairy dwarf porcupine,2.0,16.7,acceptable,captivity,AnAge,AnAge
